,player_id,rapm_off,rapm_def,rapm,rapm_rank,rapm_off_Rank,rapm_def_Rank,rapm__intercept,display_first_last
0,1713.0,1.0,0.62,1.62,33.0,53.0,80.0,103.6,Vince Carter
1,1717.0,0.17,0.74,0.91,79.0,159.0,66.0,103.6,Dirk Nowitzki
2,1718.0,0.06,0.4,0.47,132.0,185.0,117.0,103.6,Paul Pierce
3,1891.0,0.0,1.06,1.06,66.0,206.0,28.0,103.6,Jason Terry
4,1897.0,-0.54,-0.12,-0.66,370.0,375.0,291.0,103.6,Metta World Peace
5,1938.0,1.02,0.45,1.47,40.0,51.0,107.0,103.6,Manu Ginobili
6,2034.0,-0.15,-0.08,-0.24,294.0,265.0,277.0,103.6,Mike Miller
7,2037.0,0.16,-0.5,-0.34,320.0,161.0,386.0,103.6,Jamal Crawford
8,2199.0,0.51,-0.08,0.43,137.0,105.0,278.0,103.6,Tyson Chandler
9,2200.0,0.71,0.03,0.74,97.0,77.0,222.0,103.6,Pau Gasol
10,2207.0,0.61,-0.29,0.32,151.0,86.0,329.0,103.6,Joe Johnson
11,2210.0,0.47,-0.01,0.46,134.0,111.0,235.0,103.6,Richard Jefferson
12,2216.0,-0.04,0.28,0.25,161.0,216.0,148.0,103.6,Zach Randolph
13,2225.0,0.25,0.53,0.78,91.0,146.0,91.0,103.6,Tony Parker
14,2365.0,0.35,-0.15,0.2,168.0,130.0,299.0,103.6,Chris Andersen
15,2399.0,-1.69,0.42,-1.26,446.0,481.0,115.0,103.6,Mike Dunleavy
16,2403.0,-0.01,0.67,0.66,110.0,209.0,76.0,103.6,Nene
17,2440.0,-0.52,0.23,-0.29,307.0,370.0,161.0,103.6,Matt Barnes
18,2449.0,-0.26,-0.79,-1.05,421.0,301.0,440.0,103.6,Luis Scola
19,2544.0,2.98,-0.01,2.97,7.0,3.0,236.0,103.6,LeBron James
20,2546.0,0.61,-1.04,-0.43,337.0,85.0,462.0,103.6,Carmelo Anthony
21,2548.0,-1.05,-0.03,-1.08,423.0,449.0,242.0,103.6,Dwyane Wade
22,2555.0,-0.55,0.08,-0.47,345.0,376.0,202.0,103.6,Nick Collison
23,2561.0,-0.4,0.69,0.28,156.0,344.0,73.0,103.6,David West
24,2563.0,0.03,-0.03,-0.01,223.0,200.0,249.0,103.6,Dahntay Jones
25,2564.0,-0.56,-0.39,-0.95,409.0,378.0,361.0,103.6,Boris Diaw
26,2571.0,0.06,0.03,0.09,201.0,186.0,221.0,103.6,Leandro Barbosa
27,2585.0,0.88,1.07,1.96,22.0,61.0,26.0,103.6,Zaza Pachulia
28,2592.0,-0.63,-0.67,-1.3,448.0,392.0,416.0,103.6,James Jones
29,2594.0,-0.74,-1.52,-2.26,480.0,414.0,480.0,103.6,Kyle Korver
30,2617.0,-0.85,-0.11,-0.96,412.0,429.0,287.0,103.6,Udonis Haslem
31,2730.0,-1.9,1.02,-0.88,403.0,484.0,32.0,103.6,Dwight Howard
32,2733.0,-1.05,0.69,-0.36,327.0,450.0,72.0,103.6,Shaun Livingston
33,2734.0,0.26,1.0,1.26,51.0,145.0,37.0,103.6,Devin Harris
34,2736.0,-0.6,0.42,-0.18,277.0,383.0,114.0,103.6,Luol Deng
35,2738.0,0.96,0.36,1.32,46.0,57.0,127.0,103.6,Andre Iguodala
36,2743.0,-1.07,0.23,-0.84,395.0,454.0,159.0,103.6,Kris Humphries
37,2744.0,-0.54,-0.45,-0.99,415.0,374.0,377.0,103.6,Al Jefferson
38,2747.0,0.24,-0.48,-0.24,295.0,147.0,381.0,103.6,JR Smith
39,2749.0,1.0,0.06,1.06,64.0,54.0,207.0,103.6,Jameer Nelson
40,2754.0,-0.15,0.95,0.8,89.0,260.0,41.0,103.6,Tony Allen
41,2756.0,-0.52,0.59,0.07,204.0,371.0,83.0,103.6,Sasha Vujacic
42,2757.0,-0.15,1.01,0.86,83.0,266.0,34.0,103.6,Beno Udrih
43,2760.0,-0.39,-0.32,-0.7,377.0,339.0,339.0,103.6,Anderson Varejao
44,2772.0,1.47,-0.76,0.71,103.0,32.0,436.0,103.6,Trevor Ariza
45,101106.0,-1.48,1.58,0.1,198.0,472.0,8.0,103.6,Andrew Bogut
46,101107.0,-0.41,-0.41,-0.83,391.0,348.0,366.0,103.6,Marvin Williams
47,101108.0,1.85,1.49,3.34,2.0,17.0,10.0,103.6,Chris Paul
48,101109.0,-0.82,-0.6,-1.42,456.0,426.0,407.0,103.6,Raymond Felton
49,101112.0,0.68,-0.33,0.35,145.0,78.0,341.0,103.6,Channing Frye
50,101114.0,-0.35,-0.23,-0.58,359.0,329.0,312.0,103.6,Deron Williams
51,101123.0,0.09,-0.21,-0.12,261.0,184.0,308.0,103.6,Gerald Green
52,101127.0,-0.11,0.06,-0.05,239.0,243.0,211.0,103.6,Jarrett Jack
53,101133.0,-0.02,1.06,1.04,68.0,210.0,30.0,103.6,Ian Mahinmi
54,101135.0,0.61,0.65,1.26,50.0,84.0,78.0,103.6,David Lee
55,101138.0,-0.01,-1.21,-1.23,442.0,207.0,471.0,103.6,Brandon Bass
56,101139.0,0.45,-0.03,0.42,139.0,120.0,248.0,103.6,CJ Miles
57,101141.0,-0.21,0.75,0.54,119.0,283.0,64.0,103.6,Ersan Ilyasova
58,101145.0,0.67,-0.57,0.1,199.0,79.0,403.0,103.6,Monta Ellis
59,101150.0,1.56,-0.24,1.32,45.0,29.0,315.0,103.6,Lou Williams
60,101161.0,1.07,1.43,2.5,12.0,45.0,11.0,103.6,Amir Johnson
61,101162.0,0.73,-0.4,0.33,148.0,72.0,362.0,103.6,Marcin Gortat
62,101179.0,-0.23,-0.28,-0.51,350.0,292.0,326.0,103.6,Ronnie Price
63,101181.0,-1.14,0.09,-1.05,420.0,462.0,199.0,103.6,Jose Calderon
64,101187.0,-0.2,-0.49,-0.69,373.0,281.0,384.0,103.6,Alan Anderson
65,101249.0,0.03,0.1,0.13,189.0,198.0,195.0,103.6,John Lucas III
66,200746.0,0.14,0.64,0.78,92.0,167.0,79.0,103.6,LaMarcus Aldridge
67,200751.0,-1.01,-0.77,-1.78,468.0,444.0,438.0,103.6,Randy Foye
68,200752.0,0.37,1.07,1.44,41.0,127.0,27.0,103.6,Rudy Gay
69,200755.0,1.65,-0.29,1.36,43.0,26.0,330.0,103.6,JJ Redick
70,200757.0,-0.6,0.45,-0.15,271.0,382.0,108.0,103.6,Thabo Sefolosha
71,200765.0,-0.51,-0.74,-1.25,444.0,367.0,434.0,103.6,Rajon Rondo
72,200768.0,1.98,1.16,3.14,4.0,13.0,23.0,103.6,Kyle Lowry
73,200770.0,0.15,-0.17,-0.02,230.0,163.0,302.0,103.6,Jordan Farmar
74,200771.0,-0.51,-0.04,-0.55,353.0,369.0,252.0,103.6,Sergio Rodriguez
75,200779.0,-0.04,-0.07,-0.12,260.0,217.0,270.0,103.6,Steve Novak
76,200782.0,0.28,0.86,1.14,56.0,142.0,49.0,103.6,PJ Tucker
77,200794.0,0.49,1.33,1.83,28.0,108.0,17.0,103.6,Paul Millsap
78,200826.0,-0.43,0.36,-0.07,245.0,351.0,126.0,103.6,J.J. Barea
79,201142.0,2.45,0.32,2.78,10.0,8.0,137.0,103.6,Kevin Durant
80,201143.0,0.86,-0.48,0.39,142.0,63.0,380.0,103.6,Al Horford
81,201144.0,1.66,0.06,1.72,31.0,25.0,212.0,103.6,Mike Conley
82,201145.0,-1.5,-0.05,-1.55,459.0,476.0,258.0,103.6,Jeff Green
83,201147.0,0.16,0.49,0.65,111.0,162.0,101.0,103.6,Corey Brewer
84,201148.0,-0.06,0.21,0.15,180.0,222.0,169.0,103.6,Brandan Wright
85,201149.0,-0.32,-0.43,-0.75,382.0,320.0,369.0,103.6,Joakim Noah
86,201150.0,-1.49,-0.9,-2.38,482.0,474.0,449.0,103.6,Spencer Hawes
87,201152.0,-0.05,0.2,0.16,179.0,218.0,172.0,103.6,Thaddeus Young
88,201155.0,-0.21,-0.08,-0.28,304.0,284.0,271.0,103.6,Rodney Stuckey
89,201156.0,0.52,-0.44,0.08,202.0,101.0,372.0,103.6,Nick Young
90,201158.0,0.92,-0.21,0.71,104.0,59.0,309.0,103.6,Marco Belinelli
91,201160.0,0.23,0.13,0.37,143.0,150.0,186.0,103.6,Jason Smith
92,201162.0,-0.77,0.8,0.03,213.0,419.0,56.0,103.6,Jared Dudley
93,201163.0,1.02,-1.36,-0.34,319.0,52.0,475.0,103.6,Wilson Chandler
94,201166.0,-0.66,0.31,-0.35,322.0,400.0,142.0,103.6,Aaron Brooks
95,201167.0,-0.21,-1.5,-1.71,466.0,288.0,479.0,103.6,Arron Afflalo
96,201168.0,0.02,-0.1,-0.08,248.0,202.0,281.0,103.6,Tiago Splitter
97,201177.0,-0.72,-0.41,-1.13,430.0,410.0,365.0,103.6,Josh McRoberts
98,201188.0,0.55,0.06,0.61,116.0,97.0,209.0,103.6,Marc Gasol
99,201196.0,-0.4,-0.05,-0.46,343.0,345.0,259.0,103.6,Ramon Sessions
100,201202.0,-0.41,0.1,-0.31,313.0,346.0,196.0,103.6,Joel Anthony
101,201228.0,-1.07,0.02,-1.06,422.0,455.0,226.0,103.6,C.J. Watson
102,201229.0,0.73,-0.71,0.02,217.0,73.0,423.0,103.6,Anthony Tolliver
103,201563.0,0.12,-0.54,-0.42,336.0,171.0,400.0,103.6,Michael Beasley
104,201565.0,0.92,-1.02,-0.1,254.0,58.0,460.0,103.6,Derrick Rose
105,201566.0,2.03,0.12,2.15,18.0,12.0,188.0,103.6,Russell Westbrook
106,201567.0,1.59,0.62,2.21,17.0,27.0,81.0,103.6,Kevin Love
107,201568.0,1.55,0.16,1.71,32.0,30.0,180.0,103.6,Danilo Gallinari
108,201569.0,0.59,0.49,1.07,63.0,90.0,103.0,103.6,Eric Gordon
109,201571.0,-2.44,-0.59,-3.03,485.0,486.0,406.0,103.6,D.J. Augustin
110,201572.0,-0.06,-0.07,-0.13,263.0,224.0,266.0,103.6,Brook Lopez
111,201573.0,-0.16,-0.04,-0.21,287.0,269.0,255.0,103.6,Jerryd Bayless
112,201575.0,0.14,-0.44,-0.31,312.0,169.0,373.0,103.6,Brandon Rush
113,201577.0,0.3,0.52,0.82,87.0,139.0,92.0,103.6,Robin Lopez
114,201578.0,0.51,-0.09,0.42,138.0,103.0,280.0,103.6,Marreese Speights
115,201579.0,-0.45,0.23,-0.22,291.0,353.0,164.0,103.6,Roy Hibbert
116,201580.0,2.1,0.21,2.31,16.0,10.0,166.0,103.6,JaVale McGee
117,201582.0,-0.39,0.27,-0.12,262.0,341.0,150.0,103.6,Alexis Ajinca
118,201583.0,1.31,0.21,1.52,38.0,38.0,167.0,103.6,Ryan Anderson
119,201584.0,0.15,-1.17,-1.03,417.0,166.0,469.0,103.6,Courtney Lee
120,201585.0,-0.82,0.72,-0.1,256.0,425.0,69.0,103.6,Kosta Koufos
121,201586.0,0.06,0.11,0.16,175.0,187.0,193.0,103.6,Serge Ibaka
122,201587.0,0.58,-0.31,0.27,158.0,91.0,336.0,103.6,Nicolas Batum
123,201588.0,0.87,1.05,1.92,24.0,62.0,31.0,103.6,George Hill
124,201589.0,-0.34,-0.35,-0.7,376.0,327.0,350.0,103.6,Darrell Arthur
125,201599.0,1.13,0.77,1.9,25.0,43.0,60.0,103.6,DeAndre Jordan
126,201600.0,-0.7,0.14,-0.57,355.0,407.0,184.0,103.6,Omer Asik
127,201601.0,0.34,1.21,1.55,36.0,131.0,21.0,103.6,Luc Mbah a Moute
128,201609.0,0.51,-0.52,-0.01,228.0,106.0,389.0,103.6,Goran Dragic
129,201627.0,0.09,-0.25,-0.16,274.0,183.0,319.0,103.6,Anthony Morrow
130,201628.0,0.01,-0.34,-0.34,317.0,204.0,347.0,103.6,Bobby Brown
131,201933.0,1.58,0.24,1.81,29.0,28.0,158.0,103.6,Blake Griffin
132,201935.0,2.43,-1.15,1.28,49.0,9.0,468.0,103.6,James Harden
133,201936.0,-1.48,-0.17,-1.65,463.0,473.0,303.0,103.6,Tyreke Evans
134,201937.0,0.49,-0.65,-0.17,275.0,109.0,414.0,103.6,Ricky Rubio
135,201939.0,3.74,0.92,4.66,1.0,1.0,45.0,103.6,Stephen Curry
136,201941.0,0.05,0.11,0.16,176.0,189.0,191.0,103.6,Jordan Hill
137,201942.0,1.03,-0.88,0.15,183.0,50.0,447.0,103.6,DeMar DeRozan
138,201943.0,0.56,0.05,0.61,115.0,96.0,215.0,103.6,Brandon Jennings
139,201945.0,-0.98,-0.93,-1.91,472.0,441.0,452.0,103.6,Gerald Henderson
140,201949.0,-0.29,1.18,0.89,80.0,309.0,22.0,103.6,James Johnson
141,201950.0,-0.61,1.15,0.54,120.0,386.0,24.0,103.6,Jrue Holiday
142,201951.0,0.05,-0.07,-0.02,233.0,194.0,263.0,103.6,Ty Lawson
143,201952.0,0.75,-0.43,0.31,154.0,69.0,370.0,103.6,Jeff Teague
144,201954.0,0.84,-0.62,0.22,165.0,66.0,409.0,103.6,Darren Collison
145,201956.0,-0.39,-0.74,-1.13,432.0,342.0,431.0,103.6,Omri Casspi
146,201959.0,-0.24,0.27,0.03,212.0,294.0,151.0,103.6,Taj Gibson
147,201960.0,0.34,0.32,0.66,109.0,132.0,138.0,103.6,DeMarre Carroll
148,201961.0,0.48,0.01,0.49,130.0,110.0,233.0,103.6,Wayne Ellington
149,201962.0,0.47,-0.3,0.18,172.0,112.0,331.0,103.6,Toney Douglas
150,201967.0,0.46,-0.45,0.01,219.0,118.0,375.0,103.6,Dante Cunningham
151,201973.0,0.57,-0.57,0.01,220.0,92.0,402.0,103.6,Jonas Jerebko
152,201975.0,0.52,-0.81,-0.29,308.0,102.0,445.0,103.6,Jodie Meeks
153,201976.0,1.93,0.46,2.39,14.0,15.0,106.0,103.6,Patrick Beverley
154,201977.0,-0.67,-1.52,-2.19,478.0,401.0,481.0,103.6,Marcus Thornton
155,201980.0,0.2,1.34,1.54,37.0,154.0,16.0,103.6,Danny Green
156,201988.0,1.1,1.01,2.11,20.0,44.0,35.0,103.6,Patty Mills
157,202066.0,-0.09,-0.78,-0.87,402.0,233.0,439.0,103.6,Garrett Temple
158,202083.0,-0.26,-0.1,-0.36,325.0,300.0,283.0,103.6,Wesley Matthews
159,202087.0,-0.03,0.02,-0.01,227.0,214.0,227.0,103.6,Alonzo Gee
160,202130.0,-0.32,-0.08,-0.4,332.0,318.0,274.0,103.6,Reggie Williams
161,202322.0,1.84,-0.54,1.3,47.0,18.0,397.0,103.6,John Wall
162,202323.0,-1.3,0.18,-1.12,428.0,468.0,176.0,103.6,Evan Turner
163,202324.0,-0.64,0.46,-0.18,281.0,395.0,105.0,103.6,Derrick Favors
164,202325.0,-0.54,0.75,0.21,167.0,373.0,65.0,103.6,Wesley Johnson
165,202326.0,1.17,-0.47,0.71,105.0,40.0,379.0,103.6,DeMarcus Cousins
166,202328.0,1.36,-0.28,1.07,61.0,34.0,327.0,103.6,Greg Monroe
167,202329.0,0.2,0.99,1.18,55.0,155.0,39.0,103.6,Al-Farouq Aminu
168,202330.0,1.06,0.54,1.6,34.0,46.0,87.0,103.6,Gordon Hayward
169,202331.0,1.34,0.06,1.4,42.0,37.0,210.0,103.6,Paul George
170,202332.0,0.09,-0.25,-0.16,273.0,182.0,318.0,103.6,Cole Aldrich
171,202334.0,-0.67,-0.54,-1.21,439.0,403.0,398.0,103.6,Ed Davis
172,202335.0,1.77,1.06,2.83,9.0,20.0,29.0,103.6,Patrick Patterson
173,202336.0,-0.06,-0.03,-0.09,250.0,223.0,247.0,103.6,Larry Sanders
174,202337.0,-0.88,0.66,-0.21,289.0,435.0,77.0,103.6,Luke Babbitt
175,202338.0,-0.32,-0.53,-0.85,398.0,321.0,395.0,103.6,Kevin Seraphin
176,202339.0,0.6,-0.56,0.04,210.0,87.0,401.0,103.6,Eric Bledsoe
177,202340.0,0.44,-0.7,-0.26,299.0,121.0,421.0,103.6,Avery Bradley
178,202344.0,-1.37,0.15,-1.21,440.0,469.0,181.0,103.6,Trevor Booker
179,202348.0,1.03,-0.72,0.32,152.0,48.0,427.0,103.6,Jordan Crawford
180,202349.0,-0.05,-0.04,-0.09,251.0,220.0,253.0,103.6,Greivis Vasquez
181,202355.0,0.62,0.33,0.95,74.0,83.0,133.0,103.6,Hassan Whiteside
182,202357.0,-0.64,0.84,0.2,171.0,394.0,51.0,103.6,Nemanja Bjelica
183,202362.0,-0.38,0.5,0.13,191.0,335.0,97.0,103.6,Lance Stephenson
184,202389.0,-1.0,0.54,-0.45,342.0,443.0,88.0,103.6,Timofey Mozgov
185,202390.0,-0.13,0.0,-0.13,265.0,256.0,234.0,103.6,Gary Neal
186,202391.0,-0.1,-0.12,-0.22,290.0,239.0,292.0,103.6,Jeremy Lin
187,202397.0,0.37,0.61,0.98,71.0,128.0,82.0,103.6,Ish Smith
188,202407.0,-0.15,0.03,-0.13,264.0,264.0,224.0,103.6,Elijah Millsap
189,202412.0,-0.11,-0.1,-0.21,288.0,241.0,282.0,103.6,Manny Harris
190,202498.0,-0.95,-0.96,-1.91,471.0,440.0,454.0,103.6,Lance Thomas
191,202620.0,-0.13,-0.05,-0.19,282.0,255.0,261.0,103.6,Arinze Onuaku
192,202681.0,2.74,-0.81,1.93,23.0,5.0,444.0,103.6,Kyrie Irving
193,202682.0,-0.55,-0.66,-1.21,438.0,377.0,415.0,103.6,Derrick Williams
194,202683.0,0.84,-0.52,0.32,153.0,67.0,392.0,103.6,Enes Kanter
195,202684.0,-0.19,-0.25,-0.44,339.0,279.0,317.0,103.6,Tristan Thompson
196,202685.0,0.15,-0.28,-0.13,267.0,165.0,328.0,103.6,Jonas Valanciunas
197,202687.0,-1.27,0.05,-1.22,441.0,465.0,217.0,103.6,Bismack Biyombo
198,202688.0,-1.49,-1.07,-2.56,484.0,475.0,463.0,103.6,Brandon Knight
199,202689.0,1.69,-0.13,1.56,35.0,23.0,295.0,103.6,Kemba Walker
200,202691.0,1.96,1.1,3.06,5.0,14.0,25.0,103.6,Klay Thompson
201,202692.0,-0.27,-0.1,-0.37,330.0,302.0,284.0,103.6,Alec Burks
202,202693.0,0.33,0.77,1.1,58.0,134.0,61.0,103.6,Markieff Morris
203,202694.0,-0.63,0.74,0.11,197.0,390.0,67.0,103.6,Marcus Morris
204,202695.0,2.49,-0.34,2.15,19.0,7.0,346.0,103.6,Kawhi Leonard
205,202696.0,-1.11,0.33,-0.79,389.0,459.0,135.0,103.6,Nikola Vucevic
206,202697.0,0.44,-0.53,-0.1,252.0,122.0,396.0,103.6,Iman Shumpert
207,202699.0,0.33,0.29,0.62,114.0,135.0,147.0,103.6,Tobias Harris
208,202700.0,-0.22,-1.1,-1.31,450.0,290.0,464.0,103.6,Donatas Motiejunas
209,202702.0,0.62,-0.72,-0.1,253.0,81.0,426.0,103.6,Kenneth Faried
210,202703.0,0.99,0.77,1.77,30.0,55.0,59.0,103.6,Nikola Mirotic
211,202704.0,-0.51,-1.29,-1.8,469.0,366.0,473.0,103.6,Reggie Jackson
212,202708.0,-0.3,0.05,-0.25,298.0,312.0,213.0,103.6,Norris Cole
213,202709.0,0.51,-0.52,-0.01,225.0,104.0,391.0,103.6,Cory Joseph
214,202710.0,1.15,1.34,2.49,13.0,41.0,15.0,103.6,Jimmy Butler
215,202711.0,-0.15,-1.22,-1.37,454.0,263.0,472.0,103.6,Bojan Bogdanovic
216,202712.0,-0.09,-0.05,-0.14,268.0,235.0,256.0,103.6,Justin Harper
217,202713.0,-0.38,0.51,0.13,193.0,338.0,94.0,103.6,Kyle Singler
218,202714.0,-0.88,-0.49,-1.37,453.0,436.0,383.0,103.6,Shelvin Mack
219,202718.0,-0.49,-0.37,-0.86,399.0,360.0,354.0,103.6,Chandler Parsons
220,202720.0,-0.9,0.72,-0.17,276.0,437.0,68.0,103.6,Jon Leuer
221,202722.0,-0.06,0.28,0.22,166.0,225.0,149.0,103.6,Davis Bertans
222,202730.0,-0.38,-0.81,-1.19,434.0,337.0,443.0,103.6,Lavoy Allen
223,202732.0,-0.02,0.44,0.42,140.0,212.0,109.0,103.6,DeAndre Liggins
224,202734.0,-0.49,-0.72,-1.21,437.0,359.0,428.0,103.6,E'Twaun Moore
225,202738.0,3.08,-2.02,1.06,65.0,2.0,485.0,103.6,Isaiah Thomas
226,203076.0,-0.62,1.25,0.62,113.0,389.0,19.0,103.6,Anthony Davis
227,203077.0,-1.12,0.81,-0.31,315.0,460.0,55.0,103.6,Michael Kidd-Gilchrist
228,203078.0,2.06,0.27,2.33,15.0,11.0,152.0,103.6,Bradley Beal
229,203079.0,0.57,0.35,0.91,78.0,93.0,130.0,103.6,Dion Waiters
230,203080.0,-0.49,-0.64,-1.13,431.0,363.0,411.0,103.6,Thomas Robinson
231,203081.0,1.7,-0.67,1.02,69.0,22.0,417.0,103.6,Damian Lillard
232,203082.0,1.76,-1.0,0.75,94.0,21.0,459.0,103.6,Terrence Ross
233,203083.0,-1.0,-0.97,-1.96,473.0,442.0,456.0,103.6,Andre Drummond
234,203084.0,-0.39,0.31,-0.08,247.0,340.0,144.0,103.6,Harrison Barnes
235,203085.0,0.14,-0.61,-0.47,346.0,168.0,408.0,103.6,Austin Rivers
236,203086.0,-0.3,-0.32,-0.62,363.0,310.0,340.0,103.6,Meyers Leonard
237,203087.0,0.47,-0.81,-0.34,318.0,114.0,442.0,103.6,Jeremy Lamb
238,203089.0,-0.28,0.36,0.08,203.0,304.0,125.0,103.6,John Henson
239,203090.0,1.36,-0.48,0.87,81.0,33.0,382.0,103.6,Maurice Harkless
240,203092.0,-0.38,0.07,-0.31,314.0,336.0,206.0,103.6,Tyler Zeller
241,203093.0,-0.31,0.12,-0.19,283.0,314.0,189.0,103.6,Terrence Jones
242,203094.0,-0.8,-0.87,-1.67,464.0,422.0,446.0,103.6,Andrew Nicholson
243,203095.0,-0.85,-0.07,-0.92,407.0,428.0,268.0,103.6,Evan Fournier
244,203096.0,-0.61,-0.07,-0.68,371.0,387.0,269.0,103.6,Jared Sullinger
245,203098.0,0.1,-0.04,0.06,207.0,179.0,250.0,103.6,John Jenkins
